id,event_name,description,audience,cycle,website,email,country,date_uncertain,date,duration_days,venue_id
4239,VIMO - VITRINA IMMOBILIARIA DEL CARIBE 2024,"The 'Vitrina Inmobiliaria del Caribe' is the fair that presents the largest offer of housing projects, as well as commercial, industrial and tourist real estate in the region...",Public,once a year,http://www.vitrinainmobiliariacaribe.com/,info@corferias.com,Colombia,True,2024-06-01,1,609
4240,LUXURY BRIDAL EXPO CHICAGO MARRIOTT SCHAUMBURG 2024,"Luxury Bridal Exhibition in Chicago. LUXURY BRIDAL EXPO CHICAGO features Bridal Gowns & Shops, Accessories and Fashion Jewelry, Party & Activities providers, Beauty, Lifestyle and Wellness products, Caterers, Wedding Dresses, Event Planners",Public,twice a year,http://www.bridalshowexpo.com/Section/Bridal_Shows/index.html,info@BridalShowExpo.com,USA,True,2024-06-01,1,1101
4241,BIO '2024,"International Biotechnology Meeting & Exhibition. BIO Exhibition's exhibitors reach high-level executives and influential decision makers who come to BIO to discover new players in the industry, form partnerships and evaluate emerging technologies",Public,once a year,http://convention.bio.org/,cbeckman@bio.org,USA,False,2024-06-03,4,510
4242,FANEXPO DALLAS 2024,"International Comics, Sci6fi, Horror, Anime & Gaming Festival in Dallas",Public,once a year,http://fanexpodallas.com/,info@fanexpohq.com,USA,False,2024-06-07,3,693
4243,OCEAN PLASTIC NORTH AMERICA 2024,Forum dedicated to: Working together to find new ways to solve the problem of marine plastic pollution,Public,once a year,http://www.ami.international/events/upcoming,consult@amiplastics-na.com,USA,True,2024-06-01,1,836
4244,THE ULTIMATE WOMEN'S SHOW - LOS ANGELES 2024,"The Nation's Largest Women's Expos, combining the very best in shopping, speakers, makeovers and rejuvenation designed for the Ultimate Experience for women",Public,once a year,http://www.lawomensexpo.com/,info@ultimatewomensshow.com,USA,True,2024-06-01,1,626
4245,THIN WALL PACKAGING NORTH AMERICA 2024,"Congress dedicated to Thin Wall Packaging. Identifying opportunities and maximizing returns in the lightweight plastic tubs, pots and trays industry",Public,once a year,http://www.ami.international/events/upcoming,consult@amiplastics-na.com,USA,True,2024-06-01,1,1102
4246,ZAK WORLD OF FAÇADES - USA - WASHINGTON DC 2024,Zak World of Façades is an International conference series on façade design & engineering,Public,once a year,http://zakworldoffacades.com/,info@zakgroup.com,USA,True,2024-06-01,1,1103
4247,CALL CENTER WEEK 2024,Conference & Expo dedicated to Call Centers,Public,once a year,http://www.customercontactweek.com/,info@customermanagementpractice.com,USA,False,2024-06-03,4,775
4248,HOME DELIVERY WORLD 2024,"Exhibition & Conference for Home Delivery & Shipping. Home Delivery World is a conference and free exhibition where big retailers, SMEs, and cutting edge solutions providers in the home delivery space gather for 2 days of learning and networking",Public,once a year,http://www.terrapinn.com/homedelivery,andre.singer@terrapinn.com,USA,False,2024-06-05,2,974
4249,EXPO PACK LATIN AMERICA - MÉXICO 2024,"International Packaging Process Show. For end users and suppliers around the world, EXPO PACK LATIN AMERICA offers a quality professional experience and a wide range of packaging innovations for each vertical market",Public,once a year,http://www.expopack.com.mx/,latina@pmmi.org,Mexico,False,2024-06-04,4,1104
4250,HYDROGEN LATIN AMERICA 2024,"International Congress and Exhibition to discuss current trends in the hydrogen industry. Equipment and technology, production, use, storage, transportation, investment projects for hydrogen...",Public,once a year,http://hydrogenlatinamerica.com/,events@vostockcapital.com,Chile,True,2024-06-01,1,1105
4251,ANS ANNUAL MEETING 2024,American Nuclear Society Annual Meeting,Public,once a year,http://www.ans.org/meetings,,USA,False,2024-06-09,4,1106
4252,LUXURY BRIDAL EXPO MEADOWS CLUB SCHAUMBURG 2024,"Luxury Bridal Exhibition in Chicago. LUXURY BRIDAL EXPO MEADOWS CLUB features Bridal Gowns & Shops, Accessories and Fashion Jewelry, Party & Activities providers, Beauty, Lifestyle and Wellness products, Caterers, Wedding Dresses, Event Planners",Public,twice a year,http://www.bridalshowexpo.com/,info@BridalShowExpo.com,USA,True,2024-06-01,1,1107
4253,ROCK ‘N’ ROLL SEATTLE 2024,"The event offers 3 distances, Marathon, Half Marathon and 10K, so that everyone can enjoy the biggest running party in the country",Public,once a year,http://www.runrocknroll.com/seattle,exposales@runrocknroll.com,USA,True,2024-06-01,1,1108
4254,GLOBAL TRAVEL MARKETPLACE WEST 2024,"Travel Industry Trade Fair in Las Vegas. GLOBAL TRAVEL MARKETPLACE WEST features West Coast travel advisers and restaurateur, Hotelier, resorts, tour companies, airlines, cruise lines, ancillary travel products & services from round the globe",Public,once a year,http://www.gtmwest.com/,tbednarczyk@travelweekly.com,USA,False,2024-06-02,3,1109
4255,PROUD EXPERIENCES 2024,"PROUD Experiences brings together leaders from the travel & lifestyle sectors through education, engagement and connections in favor of the LGBTQ+ community. Develop your business strategies, expand your LGBTQ+ understanding, connect with peers",Public,once a year,http://www.proudexperiences.com/,inquiry@reedexpo.com,USA,False,2024-06-03,3,1110
4256,FINE DESIGN RESIDENTIAL FURNISHINGS SHOW AT NEOCON 2024,"Specialized Decorating Materials & Interior Design Exhibition. NeoCon will enable you to discover thousands of innovative products & resources for corporate hospitality, healthcare, retail, government, institutional & residential interiors",Public,once a year,http://neocon.com/about/show-info,propertymanager@themart.com,USA,False,2024-06-10,3,847
4257,ISSA SHOW CANADA 2024,"International Trade Fair for Industrial Cleaning, Maintenance and Building Services",Public,once a year,http://canadashow.issa.com/,info@issa.com,Canada,True,2024-06-01,1,585
4258,BRASIL BRAU 2024,International Exhibition of Beer Technology,Public,every 2 years,http://brasilbrau.com.br/,luciana.monteiro@fagga.com.br,Brazil,False,2024-06-11,3,440
4260,DAC (DESIGN AUTOMATION CONFERENCE) 2024,"Electronic Design Automation Conference. DAC is the premier conference devoted to the design & automation of electronic systems (EDA), embedded systems & software (ESS), and intellectual property (IP)",Public,once a year,http://www.dac.com/,kevin@mpassociates.com,USA,False,2024-06-23,5,834
4261,PETROCHEM CANADA 2024,Business and Technical Event for Downstream Professionals,Public,once a year,http://petrochemcanada.com/,marketing@eventworx.ca,Canada,False,2024-06-18,2,1112
4262,FISPAL CAFÉ 2024,International Coffee Trade Show,Public,once a year,http://www.fispalfoodservice.com.br/,fispalfoodservice@informa.com,Brazil,False,2024-06-11,4,451
4263,AIAA AVIATION AND AERONAUTICS FORUM 2024,"American Institute of Aeronautics and Astronautics Annual Forum. AIAA AVIATION AND AERONAUTICS FORUM offers B2B networking for Boeing Industry, latest aircraft designs, new technologies, engineering solutions, air traffic control support, system developm",Public,once a year,http://www.aiaa.org/events-learning/Forums,chriss@aiaa.org,USA,False,2024-06-24,5,1113
4264,EXPOBOR 2024,International Rubber Technology Trade Show,Public,every 2 years,http://expobor.com.br/home-ing,atendimento@francal.com.br,Brazil,False,2024-06-26,3,451
4265,POWDERMET '2024,"International Conference on Powder Metallurgy & Particulate Materials. POWDERMET will present over 80 leading companies featuring the latest PM equipment, powders, products, & services. This is a great opportunity to meet worldwide industry suppliers",Public,once a year,http://www.mpif.org/,info@mpif.org,USA,False,2024-06-16,4,677
4266,CANADIAN AVIATION ASSOCIATION CONVENTION 2024,"Air craft Convention, Trade Show & Static Display. The Canadian Business Aviation Association's (CBAA) mission is to represent and promote the Canadian business aviation community globally, advocating safety, security, and efficiency",Public,once a year,http://www.cbaa-acaa.ca/,convention@cbaa.ca,Canada,False,2024-06-11,3,1114
4267,ALIMENTEC 2024,"Trade Show for the Colombian and Latin American Food Products industry, in terms of Processed Foods, Horticulture and Fruit Farming, Beverages, Machinery, Equipment, Packaging, Technology and Services",Public,every 2 years,http://www.feriaalimentec.com/,info@feriaalimentec.com,Colombia,False,2024-06-18,4,424
4268,BIOFACH AMERICA LATINA 2024,World Organic Products Expo. Trade Show & Congress,Public,once a year,http://www.biofach-americalatina.com.br/,atendimento@nm-brasil.com.br,Brazil,False,2024-06-12,4,1115
4269,TECNOCARNE 2024,International Technology Fair for the Meat Industry,Public,once a year,http://events.informamarkets.com/en/event-listing.html,flavio.lemos@btsmedia.biz,Brazil,False,2024-06-18,4,440
4270,EXPHOTEL 2024,"Hotels, Restaurants, Bars, Discotheques, Industrial Cafeterias Fair",Public,once a year,http://www.exphotel.net/,info@exphotel.info,Mexico,False,2024-06-11,3,1116
4271,NEOCON 2024,North America’s most important design exposition and conference for commercial interiors,Public,once a year,http://neocon.com/about/show-info,propertymanager@themart.com,USA,False,2024-06-10,3,847
4272,FIME 2024,"International Medical Equipment Expo. FIME is the number one exhibition for medical dealers, distributors, hospitals group purchasing org. & medical professionals seeking the latest medical products",Public,once a year,http://www.fimeshow.com/en/home.html,Fime@informa.com,USA,False,2024-06-19,3,707
4273,FISPAL FOOD SERVICE 2024,Fispal Food Service is one of the largest meeting point in the food service sector in Latin America,Public,once a year,http://www.fispalfoodservice.com.br/,flavio.lemos@btsmedia.biz,Brazil,False,2024-06-11,4,451
4274,A&WMA CONFERENCE & EXHIBITION 2024,"Air & Waste Management Association Conference & Exhibition. A&WMA is the environmental industries’ premier education, networking, & solutions event where you will enhance your knowledge & network with environmental professionals from around the world",Public,once a year,http://www.awma.org/calendar_list.asp,info@awma.org,Canada,False,2024-06-24,4,651
4275,FISPAL TECNOLOGIA NORDESTE 2024,"Packaging, Processing and Logistics Trade Show for the Food and Beverage Industries",Public,once a year,http://events.informamarkets.com/en/event-listing.html,flavio.lemos@btsmedia.biz,Brazil,False,2024-06-18,4,440
4276,LATAMPAPER 2024,"LATAMPAPER is the meeting point between technological advances and Latin American manufacturers of Tissue, Paper and Cardboard",Public,once a year,http://www.latampaper.com/,admin@latampaper.com,Mexico,False,2024-06-12,3,1117
4277,OUTDOOR RETAILER SUMMER 2024,"Winter Sports Industry Trade Show. From Fashion to Skis and Snowboards to Nordic, Snowshoes, Outdoor and Basic Essentials",Public,once a year,http://outdoorretailer.com/summer,info@snowsports.org,USA,False,2024-06-17,3,1118
4278,SMALL BUSINESS EXPO CHICAGO 2024,"Business Trade Show. Small Business Expo brings together thousands of business owners and decision-makers to network, attend business critical workshops, build new business relationships and shop from vendors that provide unique products & services",Public,once a year,http://www.thesmallbusinessexpo.com/,info@theshowproducers.com,USA,False,2024-06-13,1,1119
4279,EUROPA GAMES - DALLAS 2024,"Fitness, Bodybuilding & combat sports Expo. EUROPA GAMES DALLAS showcases alongside the competitions a variety of health products related to sports such as Health foods, Workout supplements, Vitamins, Natural & Holistic products, Anti-aging products",Public,once a year,http://www.europaexpo.com/,BettyPariso@aol.com,USA,False,2024-06-15,1,693
4280,ABF FRANCHISING EXPO 2024,"International Franchising Expo in Brazil. Lots of content, with free lectures on various topics associated with the franchise market in Brazil. Micro Franchise space. An exclusive environment decided to Startups",Public,once a year,http://events.informamarkets.com/en/event-listing.html,atendimento.abf@informa.com,Brazil,False,2024-06-26,3,451
4281,ATLANTA CHRO 2024,Human Resource Congress. CHRO (Chief Human Resources Officer) SUMMIT gives the oportunity to share best practices and develop leadership skills that enhance organization's ability to impact the local and global business climate,Public,unknown,http://www.evanta.com/calendar,info@evanta.com,USA,False,2024-06-11,1,1120
4282,EXPOVINIS BRASIL 2024,International Wine Fair in Brazil,Public,once a year,http://www.expovinis.com.br/,visitante.fev@informa.com,Brazil,False,2024-06-11,4,451
4546,CEDIA EXPO 2024,International Residential Electronic Systems Industry Expo. CEDIA EXPO is a leading tradeshow in the residential electronic systems industry which serves every home technology professional,Public,once a year,http://www.cediaexpo.com/,,USA,False,2024-09-04,4,532
4292,FABTECH CANADA 2024,"Canada's only exclusive fabricating, welding, metal forming and finishing event",Public,every 2 years,http://canada.fabtechexpo.com/,CanadaSales@sme.org,Canada,False,2024-06-11,3,457
4293,WHEC 2024,World Hydrogen Energy Conference and Exhibition,Public,every 2 years,http://www.iahe.org/whecwhtc.asp,info@whec2016.com,Mexico,False,2024-06-23,5,1122
4283,SUMMER FANCY FOOD SHOW 2024,International Fancy Food & Confection Show. Summer Fancy Food Show is the most convenient and cost-effective way to meet buyers from every major food & beverage buying channel in the U.S. and around the world,Public,once a year,http://www.specialtyfood.com/shows-events/summer-fancy-food-show,attendinginfo@fancyfoodshows.com,USA,False,2024-06-23,3,551
4284,WOW - WORLD OF WIPES 2024,"Conference dedicated to Wipes. Attend WOW & network with key companies. Topics such as: community & healthare acquired infections, trends around the world, consumer insights for new packaging solutions, innovative raw materials & additives, airlaid wipes",Public,once a year,http://www.inda.org/events,dlovell@inda.org,USA,False,2024-06-17,4,781
4285,BIOBRAZIL FAIR + BIOFACH LATIN AMERICA 2024,"BIO BRAZIL FAIR + BIOFACH AMERICA LATINA is the Latin America’s leading trade fair for organic products. An universe of opportunities for customers, suppliers, partners and consumers",Public,once a year,http://biobrazilfair.com.br/en,atendimento@francal.com.br,Brazil,False,2024-06-12,4,1115
4286,ITS CANADA ANNUAL CONFERENCE 2024,Congress on intelligent transport systems and service,Public,once a year,http://www.itscanada.ca/,info@itsa.org,Canada,False,2024-06-19,3,1121
4287,ANNUAL CANADIAN GAMING SUMMIT & EXHIBITION 2024,"Annual Canadian Gaming Summit & Exhibition. Canadian Gaming Summit delivers face-to-face interaction between attendees from all gaming sectors, disciplines and regions within Canada and beyond",Public,once a year,http://www.canadiangamingsummit.com/,info@mediaedge.ca,Canada,False,2024-06-18,3,585
4288,NANOTECH 2024,"Nanotechnology Conference and Expo. Fabrication, Characterization & Tools, Advanced Materials, Electronics & Microsystems, Medical & Biotech, Energy & Environment, Ventures, Investment & Partnering...",Public,once a year,http://www.techconnectworld.com/,cerb@techconnect.org,USA,False,2024-06-17,3,422
4289,NATURALTECH 2024,"Food Products, Supplements and Health Fair. Naturaltech is Latin America’s largest natural products fair and is a major event for an industry that continues to show very strong growth",Public,once a year,http://naturaltech.com.br/en,atendimento@francal.com.br,Brazil,False,2024-06-12,4,1115
4290,GLASS SOUTH AMERICA 2024,"Trade Event for the Glass, Window and Hardware Industry in Latin America",Public,every 2 years,http://www.glassexpo.com.br/en,glass@nm-brasil.com.br,Brazil,False,2024-06-12,4,440
4291,POLYMERS IN CABLES NORTH AMERICA 2024,Congress dedicated to Polymers in Cables. Exploring trends and innovations in polymeric material solutions for the American market,Public,once a year,http://www.ami.international/events/upcoming,consult@amiplastics-na.com,USA,False,2024-06-11,2,1052
4547,WASHINGTON CAMPING RV EXPO 2024,"Recreational Vehicles Show in Washington. WASHINGTON CAMPING RV EXPO features camping car, travel trailers, SUV, Tow vehicle, automobile parts, car accessories, tool, all travel & recreational vehicles",Public,once a year,http://www.gsevents.com/rv-shows.cfm,vilma.fraguada@goodsam.com,USA,True,2024-09-01,1,734
4548,PREMIERE SAN ANTONIO 2024,"International Beauty Show. It is the place to explore everything that’s happening in the beauty industry: hottest hair color trends & cutting techniques, high fashion nail art, edgy barber designs, day spa procedures...",Public,once a year,http://www.premieresanantonioshow.com/,ed@premiereshows.com,USA,False,2024-09-15,2,906
4549,"HITS CHAMPIONSHIP LAKE SAUGERTIES, NY 2024","Endureance Sports Expo in Saugerties, NY. HITS CHAMPIONSHIP SAUGERTIES, NY is a sporting event for running, hiking, swimming, biking featuring wellness & fitness seminars, nutritionists, training experts, all fitness products & services for Triathlon",Public,once a year,http://alpha.win/event/saugerties-ny,info@alpha.win,USA,False,2024-09-15,1,1200
4550,AQUATECH MEXICO 2024,"International Trade Exhibition for Process, Drinking and Waste Water",Public,once a year,http://www.aquatechtrade.com/en/mexico,Aquatech@rai.nl,Mexico,False,2024-09-03,3,438
4551,INTERSOLAR MEXICO 2024,International Exhibition and Conference for the Solar Industry,Public,once a year,http://www.intersolar.mx/,info@tarsus.co.uk,Mexico,False,2024-09-03,3,438
4552,IMTS 2024,"International Machine Tool Trade Show. More than 82, 000 industrial decision-makers attend the International Manufacturing Technology Show (IMTS) to get ideas and find answers to their manufacturing problems",Public,every 2 years,http://www.imts.org/,medmonson@amtonline.org,USA,False,2024-09-09,6,497
4553,BEAUTY FAIR BRASIL 2024,"The largest professional beauty trade show in the Americas. Hairdressing, waxing, aesthetics, eyelashes and eyebrows, manicure, makeup, micropigmentation, pedicure...",Public,once a year,http://www.beautyfair.com.br/,,Brazil,False,2024-09-07,4,451
4554,AGAVE FEST 2024,"Exhibition dedicated to promoting Agave and products derived from agave: Sotol, Raicilla, Bacanora, Mezcal and Pulque",Public,once a year,http://www.agavefest.info/,geo@tradex.com.mx,Mexico,False,2024-09-05,3,1071
4555,INTERNATIONAL POWDER & BULK SOLIDS - TEXAS 2024,"Powder & Bulk Solids Exhibition. International Powder & Bulk Solids suppliers include all major industry sectors: Chemical, Pharmaceutical, Food, Beverage, Cosmetics, Plastics, Fabricated Primary Metals, Cement, Paints & Pigments, Grain, Mining",Public,every 2 years,http://www.powderandbulkshow.com/en/home.html,registration.advmfg@informa.com,USA,False,2024-09-10,2,836
4556,WINE ROOM 2024,"Wine Room is dedicated to promote culture and wine consumption; participating wineries, importers and distributors of wines from the Old and New world, and Mexican wines",Public,once a year,http://www.tradex.mx/,mariajose@dourbano.mx,Mexico,False,2024-09-05,3,1071
4557,GOURMET SHOW 2024,Gourmet Show is the perfect platform to promote specialized food. The visitors are professionals from the hospitality industry and the Gourmet world,Public,once a year,http://www.gourmetshow.mx/,anacorral@tradex.com.mx,Mexico,False,2024-09-05,3,1071
4558,THE TRADING SHOW CHICAGO 2024,"Exhibition & Conference on Trading. The only event that combines quant, automated trading, exchange technology, big data and derivatives",Public,once a year,http://www.terrapinn.com/conference/trading-show-chicago/index.stm,enquiry.us@terrapinn.com,USA,True,2024-09-01,1,505
4559,EXPO NACIONAL FERRETERA 2024,"Expo Nacional Ferretera is dedicated to the hardware, construction, electrical and industrial safety sectors in Mexico, Central & South America. Also a meeting place to create business networks between manufacturers, distributors and buyers",Public,once a year,http://www.expoferretera.com.mx/en-gb.html,info@expoferretera.com.mx,Mexico,False,2024-09-05,3,784
4294,BATEV 2024,"Batev is the leading construction and housing fair, where architects, engineers, developers, consultants, builders, installers, distributors, designers, as well as officials meet at the most relevant meeting point in the sector",Public,once a year,http://www.batev.com.ar/,info@batev.com.ar,Argentina,False,2024-06-26,4,523
4295,"CANADA’S FARM SHOW REGINA, SK 2024","Agricultural Show. Canada’s Farm Show Regina, SK is the Agricultural Equipment Trade Show specializing in Dryland Agriculture, Livestock Equipment, Agricultural Chemicals, Farmstead Products and Services",Public,once a year,http://www.realdistrict.ca/events/canadas-farm-show,guest-service@real1884.ca,Canada,False,2024-06-18,3,636
4296,BCB - BAR CONVENT BROOKLYN 2024,"At Bar Convent Brooklyn, bar and beverage professionals are invited to network with peers and learn about new trends, techniques and products in the domestic and international markets",Public,once a year,http://www.barconventbrooklyn.com/en-us.html,inquiry@barconventbrooklyn.com,USA,False,2024-06-11,2,927
4297,CAROLINE COUNTY AGRICULTURAL FAIR 2024,"Garden and Farm Products Fair in Richmond. ""CAROLINE COUNTY AGRICULTURE FAIR"" features farmer's contest, child entertainments, garden vegetables, Local food, power equipments, small agricultural machinery & tools, fun activities, fruits and eggs",Public,once a year,http://www.carolinefair.com/,,USA,False,2024-06-12,4,1123
4298,GLOBAL ENERGY SHOW 2024,North America's Leading Energy Event,Public,once a year,http://www.globalenergyshow.com/,info@dmgevents.com,Canada,False,2024-06-11,3,452
4299,WEST PALM BEACH BOAT SHOW 2024,"Personal Water Craft Fair in Fort Lauderdale. WEST PALM BEACH BOAT SHOW features 100+ power boats, cruisers, water craft accessories, up to 40 feet center consoles, water toys, kayaking, paddle boat, insurance & financing",Public,once a year,http://www.southflaboatshow.com/southflorida,info@proshow-inc.com,USA,False,2024-06-14,3,547
4300,DALLAS CHRO 2024,Human Resource Congress. CHRO (Chief Human Resources Officer) SUMMIT gives the oportunity to share best practices and develop leadership skills that enhance organization's ability to impact the local and global business climate,Public,unknown,http://www.evanta.com/calendar,info@evanta.com,USA,False,2024-06-12,1,1124
4301,PNEUSHOW 2024,"International Tire Industry Expo. PNEUSHOW – simultaneous to Expobor – International Rubber Technology Show, showcases products, machines, solutions and innovations that contribute to all stages of a tire’s life",Public,every 2 years,http://pneushow.com.br/home-ing,atendimento@francal.com.br,Brazil,False,2024-06-26,3,451
4302,MOTOR TREND INTERNATIONAL AUTO SHOW / BALTIMORE 2024,"Baltimore International Auto Show. BALTIMORE MOTOR TREND INTERNATIONAL AUTO SHOW will present a wide selection of manufacturer's new-model vehicles, trucks, SUVS & collection of high-end exotic vehicles from Maserati, Bentley and Rolls-Royce",Public,once a year,http://autoshowbaltimore.com/,lisa.gelb@primedia.com,USA,False,2024-06-14,3,761
4303,FISPAL TECNOLOGIA 2024,"International Packaging, Processing and Logistics Trade Show for the Food and Beverage Industries",Public,once a year,http://events.informamarkets.com/en/event-listing.html,fispaltecnologia@informa.com,Brazil,False,2024-06-18,4,440
4304,TECHCONNECT WORLD INNOVATION 2024,"For over 20 years the TechConnect World Innovation Conference and Expo has connected top applied research and early-stage innovations from universities, labs, and startups with industry end-users and prospectors",Public,once a year,http://www.techconnectworld.com/,cerb@techconnect.org,USA,False,2024-06-17,3,1125
4305,MULTILAYER FLEXIBLE PACKAGING NORTH AMERICA 2024,"Forum addressing innovations in multilayer film to deliver efficient, optimized pack formats in North America and beyond",Public,once a year,http://www.amiplastics.com/events/listing?type=Conference,info@amiplastics.com,USA,False,2024-06-25,2,836
4306,GLOBAL ENERGY SHOW - CALGARY 2024,"Global Energy Show. Join leading oil & gas companies, business partners, media and industry analysts from over 90 countries",Public,once a year,http://www.globalenergyshow.com/,info@dmgevents.com,Canada,False,2024-06-11,3,452
4307,F-CELL CANADA 2024,Canada's Annual International Hydrogen and Fuel Cell Event,Public,once a year,http://www.messe-stuttgart.de/hyfcell,hyfcell@messe-stuttgart.de,Canada,False,2024-06-17,3,790
4308,BIENAL INTERNACIONAL DO LIVRO DE SÃO PAULO 2024,International Book Biennial of São Paulo,Public,every 2 years,http://www.bienaldolivrosp.com.br/,atendimentovisitante@rxglobal.com,Brazil,True,2024-07-01,1,451
4309,ANNUAL WESTMORELAND ARTS & HERITAGE FESTIVAL 2024,"Art fair in Pittsburgh. ANNUAL WESTMORELAND ARTS & HERITAGE FESTIVAL features fine art on glass, leather, wood, metalwork & textile, sculptures, paintings, pottery & ceramic vessels, literary arts, jewelry, home decor, comic-con sketch, handicrafts",Public,once a year,http://www.artsandheritage.com/,Info@ArtsAndHeritage.com,USA,False,2024-07-04,4,1126
4310,SEMICON WEST '2024,"International Exposition & Conference dedicated to Semiconductor Equipment, Materials & Services. SEMICON WEST is the premier event for the display of new products and technologies for microelectronics design & manufacturing",Public,once a year,http://www.semiconwest.org/,semihq@semi.org,USA,False,2024-07-09,3,834
4311,EUROPA GAMES - ORLANDO 2024,"Fitness, Bodybuilding & combat sports Expo. EUROPA GAMES ORLANDO showcases alongside the competitions a variety of health products related to sports such as Health foods, Workout supplements, Vitamins, Natural & Holistic products, Anti-aging products",Public,once a year,http://www.europaexpo.com/,bettyariso@aol.com,USA,False,2024-07-06,1,485
4312,FUTURE PRINT 2024,"Trade show for the silkscreen, sign and textile markets",Public,once a year,http://events.informamarkets.com/en/event-listing.html,visitante.futureprint@informa.com,Brazil,False,2024-07-10,4,451
4313,WEST SHORE ART FAIR 2024,"Fine art and craft fair in Detroit. West Shore Art Fair is an open air exhibition of 100+ jury selected fine art on clay, fiber, glass mediums along with creative jewelry, paintings, photography, sculptures by fine artists",Public,once a year,http://www.ludingtonartscenter.org/west-shore-art-fair,info@ludingtonartscenter.org,USA,False,2024-07-06,2,1127
4314,THE WOODENBOAT SHOW CONNECTICUT 2024,"Woodenboat Show in Connecticut. The WoodenBoat Show in Connecticut features boat industry products and sailing related items made of aluminium, wood, PVC etc by marine vendors for boat and marine activity enthusiasts",Public,once a year,http://www.thewoodenboatshow.com/,woodenboat@woodenboat.com,USA,False,2024-06-28,3,1128
4560,FESQUA 2024,"International Trade Show of Window & Door, Hardware and Components",Public,every 2 years,http://www.fesqua.com.br/,comercial@fieramilano.com.br,Brazil,False,2024-09-11,4,440
4315,LITHIUM LATIN AMERICA 2024,"Lithium Latin America is the only international congress & exhibition for top-level networking of key industrial lithium actors across Latin America, the US, Canada and Europe. Producing enterprises, regulatory authorities, technology, equipment...",Public,once a year,http://lithiumcongress.com/,events@vostockcapital.com,Argentina,False,2024-07-03,2,1129
4316,EXPO BELLEZA FEST 2024,"Beauty Industry Fair. Products, techniques and trends about hair care, body care, nail care, make-up, etc",Public,once a year,http://www.bellezafest.mx/,info@bellezafest.mx,Mexico,True,2024-07-01,1,1071
4317,BELEZZA FEST 2024,"BELEZZA FEST gathers professional beauty industry with technology suppliers, products, techniques and cutting-edge trends for comprehensive care",Public,once a year,http://www.bellezafest.mx/,info@bellezafest.mx,Mexico,True,2024-07-01,1,1071
4318,MEDITECH BOGOTA 2024,Bogota Medical Services and Equipment Exhibition,Public,every 2 years,http://www.feriameditech.com/,info@corferias.com,Colombia,False,2024-07-09,4,424
4319,EXPEDITE EXPO 2024,"Expedited trucking industry Trade fair. EXPEDITE EXPO features Trucking companies, truck manufacturers, tools suppliers, truck owners, industry experts, B2B networking, truck wash and repairing services",Public,once a year,http://www.expediteexpo.com/,info@expediteexpo.com,USA,True,2024-07-01,1,1130
4320,ANNUAL KUTZTOWN FOLK FESTIVAL 2024,"Folklife Fair in Pennsynvenia. ANNUAL KUTZTOWN FOLK FESTIVAL is a 9 day event that features Pennsylvania Dutch culture, largest quilt sale, handicrafts from folk artists, quilt auction, music, food and hoedown dancers",Public,once a year,http://www.kutztownfestival.com/,,USA,False,2024-06-29,9,1131
4321,ANNUAL JULY JAMBOREE CAR SHOW 2024,"Vehicles Show in Cedar City, Utah. ANNUAL JULY JUMBOREE CAR SHOW features sedan, LMV, vintage cars, racing cars, camping car, travel trailers, SUV, Tow vehicle, recreational vehicle, automobile parts, car accessories, tool and all types of personal cars",Public,once a year,http://www.julyjamboree.com/,cedarcityrotaryclub@gmail.com,USA,True,2024-07-01,1,1132
4322,GOODGUYS PPG NATIONALS COLUMBUS 2024,"Finest Car Fair in Ohio. GOODGUYS PPG NATIONALS COLUMBUS features attractive hot rods, muscle automobiles, classic vehicles, vintage models, trucks, Tools & kits, Street machines, automotive, used cars, customized personal vehicles",Public,once a year,http://www.good-guys.com/,,USA,True,2024-07-01,1,751
4323,SPJA ANIME EXPO 2024,"Animation Expo in Los Angeles. SPJA ANIME EXPO features Animation premieres, making of animation show, competition, cosplay, Music, Gaming",Public,once a year,http://www.anime-expo.org/,info@spja.org,USA,False,2024-07-04,4,798
4324,ANNUAL ART & CRAFT FAIR 2024,"Fine art & craft fair Traverse City. ANNUAL ART & CRAFT FAIR is an open air exhibition in downtown of selected fine art, sculptures, handycrafts, clay modelling, pottery, creative jewelry, paintings and photography",Public,once a year,http://www.cherryfestival.org/,info@cherryfestival.org,USA,False,2024-06-29,8,1133
4325,FEIRA FORMÓBILE 2024,The main event in Latin America aimed at professionals and companies in the wood and furniture sector,Public,every 2 years,http://www.formobile.com.br/pt/home.html,fispalfoodservice@informa.com,Brazil,False,2024-07-02,4,440
4326,ANIME MIDWEST ANIMATION CONVENTION 2024,"Animation Expo in Chicago. ANIME MIDWEST ANIMATION CONVENTION is a three day event at Hyatt Regency O'Hare that features Animation premieres, making of animation show, anime competition, cosplay, Music, Gaming",Public,once a year,http://www.animemidwest.com/,,USA,False,2024-07-05,3,661
4327,TORONTO OUTDOOR ART EXHIBITION 2024,Canada's leading contemporary outdoor art fair,Public,once a year,http://torontooutdoor.art/,events@torontooutdoorart.org,Canada,True,2024-07-01,1,1134
4328,LAKESHORE ART FESTIVAL IN MUSKEGON 2024,"The Lakeshore Art Festival features a unique blend of fine art, handcrafted goods, music, food, and fun in beautiful Downtown Muskegon, Michigan",Public,once a year,http://www.lakeshoreartfestival.org/,mlcc@muskegon.org,USA,False,2024-06-29,2,1135
